id;nickname;gender;skin;hair;height;tattoo;age;weapon;arrested;convicted;rape;extortion;kidnapping;theft;homicide;arms_trafficking;drug_trafficking;faction;Dc;Bc;Cc;CC;M
MXEP;0;1;1;0;4;0;46;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
XVJW;1;1;1;2;2;0;25;1;1;0;0;0;0;0;1;0;0;0;0.6666666666666666;0.0;0.75;1.0;0.2857142857142857
PKOL;0;1;1;2;2;0;52;1;1;1;0;0;0;1;1;0;0;0;0.6666666666666666;0.0;0.75;1.0;0.1428571428571428
HPRI;0;1;1;2;2;0;27;1;1;1;0;0;0;1;1;0;0;0;1.0;0.6666666666666666;1.0;0.3333333333333333;0.2857142857142857
INNO;0;1;3;1;3;0;25;1;1;0;0;0;0;1;0;0;0;0;0.3333333333333333;0.0;0.6;0.0;0.1428571428571428
IRSQ;0;1;3;1;2;0;29;1;1;1;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0;0.0
HQD3;0;1;3;0;5;0;44;1;1;1;0;1;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.2857142857142857
WES9;1;1;3;1;0;0;24;0;0;0;0;0;0;0;0;0;1;0;0.75;0.8333333333333333;0.8;0.0;0.1428571428571428
WUZS;1;1;3;1;3;0;24;1;0;0;0;0;0;1;0;0;1;0;0.25;0.0;0.4444444444444444;0.0;0.1428571428571428
REEK;0;1;3;2;3;0;27;0;1;0;0;0;0;0;0;0;1;0;0.5;0.5;0.6666666666666666;0.0;0.2857142857142857
WJJE;0;1;3;1;3;0;32;1;1;1;0;1;0;1;0;0;1;0;0.25;0.0;0.5;0.0;0.4285714285714285
BOQF;0;1;3;1;2;0;41;1;1;1;0;0;0;1;0;0;1;0;0.25;0.0;0.5;0.0;0.2857142857142857
IUDS;1;1;3;2;2;0;58;0;1;1;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
WNNT;0;1;4;3;5;0;38;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
NHV7;0;1;3;1;3;0;38;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
D1QE;0;1;3;1;2;0;31;0;1;1;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
E8C6;1;1;3;1;3;0;34;0;1;1;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
P8YT;0;1;3;2;2;0;24;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
RHMT;1;1;3;2;2;0;26;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0;0.1428571428571428
FHMK;0;1;3;1;2;0;31;1;0;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
L8CP;0;1;1;1;2;0;30;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
UORG;0;1;2;1;2;0;36;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
RCBH;0;1;3;1;2;0;30;0;0;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
DFLT;0;0;4;3;5;0;27;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
KCA0;0;1;4;3;5;0;36;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
RTSA;0;0;4;3;5;0;28;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
D3CQ;0;1;3;1;3;0;37;0;1;0;0;0;0;0;0;0;1;0;1.0;1.0;1.0;0.0;0.2857142857142857
QDPC;1;1;1;2;4;0;33;0;1;1;0;0;0;0;1;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.1428571428571428
QTVI;1;1;1;1;3;0;56;0;1;1;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.1428571428571428
VMXL;0;1;1;2;5;0;45;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
E4J9;0;1;3;1;1;0;26;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
ULOE;0;0;2;1;2;0;30;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
UIZF;1;1;2;0;3;0;50;0;1;1;0;0;0;0;0;0;0;0;0.5;0.0;0.6666666666666666;0.0;0.0
J0VI;1;1;2;3;3;0;38;0;1;1;0;0;0;0;0;0;0;0;1.0;1.0;1.0;0.0;0.0
FDH9;0;1;2;1;3;0;39;0;1;1;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.1428571428571428
LAA7;1;1;3;0;3;0;41;0;1;1;0;0;0;0;0;0;1;1;1.0;0.0;1.0;0.0;0.1428571428571428
GXFR;1;1;1;0;2;0;62;1;1;1;0;0;0;1;0;0;1;1;1.0;0.0;1.0;0.0;0.2857142857142857
H0QM;1;0;1;2;1;0;55;0;0;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
DXCQ;0;1;3;1;3;0;40;0;0;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0;0.2857142857142857
LRC9;0;1;1;2;2;0;33;0;0;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0;0.2857142857142857
Y0KR;1;1;1;1;2;0;37;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.2857142857142857
QBGP;0;1;3;1;3;0;31;1;1;1;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0;0.0
TTY7;0;1;1;1;3;0;31;1;1;1;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0;0.0
OHB0;0;1;2;0;2;0;40;1;1;1;0;0;0;0;0;0;1;0;0.7142857142857142;0.5873015873015873;0.7;0.5;0.0
I7QE;0;1;4;3;5;0;26;0;0;0;0;0;0;0;0;0;0;0;0.1428571428571428;0.0;0.3181818181818182;0.0;0.0
GYJB;0;1;4;3;5;0;22;0;0;0;0;0;0;0;0;0;0;0;0.2857142857142857;0.4761904761904761;0.5833333333333334;0.0;0.2857142857142857
R1YJ;0;0;2;1;1;0;36;0;1;1;0;0;0;0;0;0;1;0;0.4285714285714285;0.0;0.5;1.0;0.0
FDQC;0;1;4;3;5;0;27;0;0;0;0;0;0;0;0;0;0;0;0.2857142857142857;0.2857142857142857;0.4375;0.0;0.1428571428571428
BAZ7;0;1;4;3;5;0;43;1;1;1;0;0;0;1;0;0;1;0;0.4285714285714285;0.0;0.5;1.0;0.1428571428571428
R3J3;0;0;2;1;2;0;34;0;1;1;0;0;0;1;0;0;1;0;0.5714285714285714;0.0158730158730158;0.5384615384615384;0.8333333333333334;0.2857142857142857
EUMN;0;1;4;3;5;0;38;1;1;1;0;0;0;1;0;0;1;0;0.5714285714285714;0.0158730158730158;0.5384615384615384;0.8333333333333334;0.2857142857142857
GNBX;0;1;4;3;5;0;19;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0;0.0
QGQM;0;1;4;3;5;0;22;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0;0.0
U5VN;0;1;1;2;2;0;38;1;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.2857142857142857
BVEA;0;1;2;1;3;0;42;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
IKF1;1;1;1;2;2;0;33;1;0;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
PHOG;1;1;2;1;3;0;24;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
LUE8;0;1;2;1;2;0;28;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0;0.0
JQCV;0;1;1;2;3;0;28;1;1;1;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0;0.2857142857142857
UPQQ;0;0;1;2;4;0;34;1;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0;0.0
VPM0;0;1;3;2;3;0;26;1;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0;0.1428571428571428
WTZ2;1;1;3;2;2;0;25;1;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0;0.1428571428571428
DUU8;0;1;3;1;4;0;31;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0;0.1428571428571428
L7FR;1;1;3;1;3;0;33;1;1;1;0;0;0;1;1;0;0;0;1.0;0.0;1.0;0.0;0.2857142857142857
RVR2;0;1;4;3;5;0;24;0;0;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.1428571428571428
QQG0;0;1;4;3;5;0;25;0;0;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.1428571428571428
TVH1;0;1;4;3;5;0;42;0;0;0;0;0;0;0;0;0;1;0;1.0;1.0;1.0;0.0;0.1428571428571428
OWTC;1;1;3;2;3;0;39;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
KXRN;0;0;1;2;2;0;55;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
OXXH;1;1;3;2;2;0;39;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
BHWJ;0;1;2;0;1;0;23;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
OLQI;1;1;1;0;2;0;21;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
PKV9;0;1;3;1;2;0;22;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
FVDR;1;1;3;0;5;0;29;1;1;0;0;1;0;1;1;0;1;0;1.0;1.0;1.0;0.0;0.5714285714285714
XRDB;0;1;3;1;2;0;27;1;1;1;0;0;0;0;1;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.1428571428571428
CMQG;0;1;1;0;3;0;31;0;1;1;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.2857142857142857
M9H4;1;1;3;1;3;0;29;0;1;1;0;1;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
O8MK;1;1;1;2;3;0;44;0;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0;0.2857142857142857
SWJX;1;1;3;1;3;0;38;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.2857142857142857
HJKO;0;1;3;1;3;0;34;1;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
PDYK;1;1;2;1;2;0;28;1;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
M5AL;0;1;3;3;4;0;36;0;1;1;0;0;0;1;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.2857142857142857
N2QG;1;1;2;1;4;0;32;1;1;1;0;0;0;1;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.2857142857142857
MVJN;1;1;3;0;3;0;39;1;1;1;0;0;0;1;0;0;0;0;1.0;1.0;1.0;0.0;0.1428571428571428
KBOU;0;1;3;1;2;0;21;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
F9WI;0;1;3;1;1;0;21;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
ZKD3;0;1;2;1;3;0;25;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
IIVW;1;1;3;1;3;0;30;1;1;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0;0.2857142857142857
IAYB;0;1;3;0;3;0;28;1;1;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0;0.2857142857142857
KXJB;0;1;1;1;2;0;29;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
F8TR;0;1;1;3;3;0;42;0;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0;0.1428571428571428
RZRB;1;1;1;0;3;0;29;0;1;1;0;0;0;0;0;0;1;0;0.6666666666666666;0.6666666666666666;0.75;0.0;0.2857142857142857
Z7KH;1;1;1;2;3;0;33;1;1;0;0;0;0;0;1;0;1;0;0.3333333333333333;0.0;0.5;0.0;0.1428571428571428
FEOP;1;1;1;0;4;0;48;1;1;0;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.5;0.0;0.1428571428571428
QTLM;1;1;3;2;2;1;44;0;1;0;0;0;0;0;0;0;1;0;0.6666666666666666;0.6666666666666666;0.75;0.0;0.1428571428571428
ZDD9;0;1;3;1;3;0;27;1;1;1;0;0;0;1;1;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.2857142857142857
GVNS;0;1;3;0;3;0;26;1;0;0;0;0;0;1;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.2857142857142857
G5H8;1;1;1;2;3;0;26;1;1;1;0;0;0;1;0;0;1;0;1.0;1.0;1.0;0.0;0.4285714285714285
E7GF;1;1;2;1;5;0;32;1;1;1;0;0;0;1;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.0
T9LU;1;1;2;1;3;0;26;0;1;1;0;0;0;0;0;0;0;0;0.5;0.0;0.6666666666666666;0.0;0.2857142857142857
Q4XG;0;0;3;0;2;0;26;0;1;0;0;0;0;1;0;0;0;0;1.0;1.0;1.0;0.0;0.1428571428571428
JQLZ;0;1;3;1;3;0;40;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0;0.1428571428571428
JRBY;0;1;1;0;2;0;26;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0;0.1428571428571428
ROAM;0;0;1;2;5;0;39;0;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
C3NY;0;0;1;2;5;0;46;0;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.2857142857142857
DHK9;0;0;3;2;5;0;36;0;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
H7G4;0;0;2;1;1;0;36;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
JCPH;1;1;2;1;3;0;29;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
E6HI;0;1;2;0;2;0;40;0;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0;0.2857142857142857
YYTP;0;1;2;1;3;0;31;0;1;1;0;1;0;1;0;0;1;0;1.0;0.0;1.0;0.0;0.4285714285714285
F4MA;1;0;3;1;1;0;31;0;0;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.2857142857142857
ZXIP;1;1;0;2;5;0;30;1;0;0;0;0;0;0;1;0;1;0;1.0;1.0;1.0;0.0;0.1428571428571428
WGV6;1;1;3;3;5;0;33;0;1;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.1428571428571428
U6SG;1;1;1;2;3;0;24;0;0;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.2857142857142857
CNMJ;0;0;1;0;2;0;24;0;0;0;0;0;0;0;0;0;0;0;0.5;0.0;0.6666666666666666;0.0;0.0
OSG0;1;1;2;1;3;0;29;0;1;0;0;0;0;1;0;0;1;0;1.0;1.0;1.0;0.0;0.1428571428571428
G7OT;1;1;3;2;4;0;41;0;1;1;0;0;0;1;1;0;0;0;0.3333333333333333;0.0;0.6;0.0;0.0
EUSX;1;1;3;1;2;0;46;0;1;1;0;0;0;0;1;0;1;0;1.0;0.6666666666666666;1.0;0.3333333333333333;0.2857142857142857
VWT4;0;1;4;1;2;0;32;0;0;0;0;0;0;0;0;0;0;0;0.6666666666666666;0.0;0.75;1.0;0.2857142857142857
SRHN;1;0;3;1;2;0;43;0;1;1;0;0;0;1;1;0;0;0;0.6666666666666666;0.0;0.75;1.0;0.2857142857142857
VCS3;0;1;1;3;5;0;28;0;0;0;0;0;0;0;0;0;0;1;1.0;0.0;1.0;0.0;0.0
Z2G8;0;1;1;3;5;0;30;0;0;0;0;0;0;0;0;0;0;1;1.0;0.0;1.0;0.0;0.0
PXEA;1;1;1;1;3;0;26;1;1;1;0;0;0;1;1;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
RQOR;1;1;1;1;3;0;28;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.4285714285714285
N2Z8;0;1;4;3;5;0;31;0;1;0;0;0;0;0;0;0;1;1;1.0;0.0;1.0;0.0;0.1428571428571428
P0SB;0;1;4;3;5;0;32;0;1;0;0;0;0;0;0;0;1;1;1.0;0.0;1.0;0.0;0.1428571428571428
HSBI;0;1;3;1;3;0;37;1;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0;0.0
H5OI;0;0;3;0;0;0;44;1;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0;0.2857142857142857
UKR6;0;1;3;1;3;0;42;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
B9YH;0;1;1;2;2;0;31;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
BBST;0;1;3;1;2;0;36;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
H7KO;0;1;2;3;5;0;22;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
WBG3;0;1;2;3;5;0;32;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
SAAW;0;1;1;3;5;0;21;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
XUMS;1;1;4;3;5;0;32;0;0;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0;0.4285714285714285
TGM5;1;1;4;3;5;0;35;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.2857142857142857
XYB4;1;1;3;1;2;0;39;0;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0;0.2857142857142857
ESDE;1;1;3;1;2;0;40;0;1;1;0;0;0;1;1;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
TKVE;0;1;3;2;2;0;26;1;1;1;0;0;0;1;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.2857142857142857
ZFLT;1;1;3;1;4;0;28;1;1;1;0;0;0;1;1;0;0;0;1.0;1.0;1.0;0.0;0.2857142857142857
GLCN;0;1;3;1;1;0;24;1;0;0;0;0;0;0;1;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.2857142857142857
N9FW;0;0;3;1;2;0;30;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
JTMB;0;1;3;2;3;0;32;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
I4HR;1;1;1;3;3;0;43;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
NIEA;1;1;3;2;1;0;25;1;0;0;0;0;0;1;1;0;1;0;1.0;0.0;1.0;0.0;0.2857142857142857
U2ZP;1;0;3;0;2;0;25;1;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0;0.4285714285714285
PFO8;1;1;3;1;3;0;36;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.2857142857142857
X6GK;1;1;2;1;2;0;35;0;1;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
W3HD;1;1;2;1;2;0;29;1;1;1;0;0;0;1;0;0;0;0;0.6666666666666666;0.6666666666666666;0.75;0.0;0.0
FBWI;0;1;3;0;3;0;55;0;1;1;0;0;0;0;0;0;0;0;0.3333333333333333;0.0;0.5;0.0;0.1428571428571428
VNLD;0;1;2;0;4;0;32;0;1;1;0;0;0;0;0;0;1;0;0.6666666666666666;0.6666666666666666;0.75;0.0;0.1428571428571428
BNRO;0;1;1;0;2;0;42;0;1;1;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.5;0.0;0.1428571428571428
JYD2;1;1;2;1;2;0;23;1;0;0;0;0;0;0;0;0;0;0;0.5;0.0;0.6666666666666666;0.0;0.0
ZAAC;0;1;2;0;3;0;45;0;1;0;0;0;0;0;0;0;0;0;0.5;0.0;0.6666666666666666;0.0;0.0
XBQK;0;1;1;0;3;0;27;0;1;0;0;0;0;0;0;0;0;0;1.0;1.0;1.0;0.0;0.0
LUJY;1;0;1;2;1;0;37;0;1;1;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
MBR4;1;1;1;1;3;0;35;0;1;1;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
V9NJ;1;1;1;2;3;0;31;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.0
PZXQ;1;1;3;1;4;0;56;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
SVFO;0;1;3;1;2;0;27;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
RGS5;0;1;3;1;2;0;24;1;0;0;0;0;0;0;1;1;0;0;1.0;0.0;1.0;1.0;0.2857142857142857
OMDT;1;1;3;2;2;0;26;1;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0;0.1428571428571428
TDPX;0;1;3;1;1;0;22;1;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0;0.1428571428571428
G7OL;0;1;3;1;2;0;27;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
ERIQ;0;1;3;1;2;0;28;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
QRUU;0;1;3;1;2;0;25;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
E7O7;0;1;3;1;2;0;27;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
DZSR;1;1;3;1;2;0;28;1;1;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;0.0;0.2857142857142857
H6PL;0;1;2;1;3;0;35;0;1;1;1;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.2857142857142857
MOXK;0;1;3;1;3;0;31;1;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
J5HE;1;1;2;1;3;0;29;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
AETF;1;1;3;0;3;0;31;0;1;1;0;0;0;1;0;0;0;0;0.3333333333333333;0.0;0.6;0.0;0.1428571428571428
SGUA;1;1;3;0;2;0;40;0;1;1;0;0;0;1;0;0;0;0;0.3333333333333333;0.0;0.6;0.0;0.1428571428571428
WQAD;1;0;2;1;2;0;40;0;1;0;0;0;0;1;0;0;1;0;1.0;1.0;1.0;0.0;0.1428571428571428
QJD9;1;1;3;0;3;0;29;0;1;0;0;0;0;1;0;0;0;0;0.3333333333333333;0.0;0.6;0.0;0.2857142857142857
ISLH;0;1;3;2;5;0;27;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
B1RQ;0;1;3;1;3;0;37;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
OYMX;0;1;3;0;2;0;50;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
QBDV;0;0;3;1;1;0;47;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
LGKR;0;1;1;1;2;0;29;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.2857142857142857
RXHQ;0;1;3;0;4;0;27;0;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
V8PN;0;1;3;1;2;0;39;1;1;0;0;0;0;1;0;0;1;0;0.3333333333333333;0.0;0.6;0.0;0.1428571428571428
JTOG;0;1;2;1;3;0;30;1;1;1;0;0;0;1;0;0;0;0;0.6666666666666666;0.0;0.75;1.0;0.2857142857142857
PQKL;0;1;3;2;3;0;30;1;1;1;0;0;0;1;0;0;0;0;1.0;0.6666666666666666;1.0;0.3333333333333333;0.1428571428571428
LGVZ;0;1;3;1;3;0;30;1;1;1;0;0;0;1;0;0;0;0;0.6666666666666666;0.0;0.75;1.0;0.1428571428571428
HYHM;1;1;4;3;5;0;33;0;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
F1BG;1;1;4;3;5;0;33;0;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
MKFG;1;1;4;3;5;0;33;0;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
P7T9;0;1;1;0;3;0;23;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
QFSO;0;1;3;0;2;0;23;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
KWWP;1;1;1;2;3;0;31;1;1;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;0.0;0.2857142857142857
VEWQ;1;1;1;2;5;0;25;1;0;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;0.0;0.2857142857142857
LYAB;0;1;3;0;5;0;24;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.4285714285714285
Y3M6;0;1;2;1;3;0;25;1;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
LYSG;0;1;4;3;5;0;24;1;0;0;0;0;0;1;1;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
CUOT;1;1;3;0;3;0;39;0;1;0;0;0;0;0;0;0;1;0;1.0;0.5;1.0;0.5;0.1428571428571428
UPK8;1;1;3;1;2;0;31;0;1;0;0;0;0;0;0;0;1;0;0.75;0.0;0.8;1.0;0.1428571428571428
NPPG;0;1;4;1;2;0;32;0;0;0;0;0;0;0;0;0;0;0;0.75;0.0;0.8;1.0;0.1428571428571428
XDMQ;1;1;2;1;2;0;38;1;1;0;0;0;0;0;0;0;1;0;0.75;0.0;0.8;1.0;0.0
QRXA;1;1;2;1;3;0;47;1;1;0;0;0;0;0;0;0;1;0;0.25;0.0;0.5714285714285714;0.0;0.1428571428571428
MQGU;0;1;1;2;4;0;31;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
YKKT;0;1;3;0;3;0;24;1;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
G7N9;0;1;3;0;2;0;25;0;0;0;0;0;0;0;0;0;0;0;0.5;0.0;0.6666666666666666;0.0;0.2857142857142857
J8AN;0;1;3;0;2;0;30;1;1;1;0;0;0;1;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.1428571428571428
W7MS;0;1;3;0;2;0;29;0;1;1;0;0;0;1;0;0;0;0;1.0;1.0;1.0;0.0;0.0
S6AN;0;0;1;2;1;0;28;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
